release_date,year,month,month_sin,month_cos,revenue_inflated,budget_inflated,log_revenue_inflated,log_budget_inflated,genre_drama,genre_comedy,genre_thriller,genre_romance,genre_action,genre_horror,genre_crime,genre_documentary,genre_adventure,genre_science_fiction,other_genre
1991-05-24,1991,5,0.49999999999999994,-0.8660254037844387,365820483.7120491,180066883.72411993,19.717653292112676,19.008838921635732,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
1991-05-24,1991,5,0.49999999999999994,-0.8660254037844387,108906852.16813073,38414268.52781226,18.506003516759957,17.463939550817702,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
1991-05-24,1991,5,0.49999999999999994,-0.8660254037844387,52413765.27607016,0.0,17.774679829979856,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-05-31,1991,5,0.49999999999999994,-0.8660254037844387,87608272.26136212,0.0,18.288385995069955,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-06-02,1991,6,1.2246467991473532e-16,-1.0,720267.5348964798,480178.3565976532,13.48737938659203,13.081914972669162,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-06-07,1991,6,1.2246467991473532e-16,-1.0,77987404.30322085,33612484.96183572,18.17205790114458,17.330408161912036,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-06-07,1991,6,1.2246467991473532e-16,-1.0,60493467.18622631,24008917.82988266,17.918045953308525,16.993935937191164,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-06-07,1991,6,1.2246467991473532e-16,-1.0,429840757.68913853,64824078.14068318,19.87892536943339,17.987187683976625,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0
1991-06-08,1991,6,1.2246467991473532e-16,-1.0,2087155.2492462744,14405350.697929595,14.551313051127638,16.48311034119263,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0
1991-06-14,1991,6,1.2246467991473532e-16,-1.0,937533615.0241759,115242805.58343676,20.658763172258443,18.56255182213115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1991-06-21,1991,6,1.2246467991473532e-16,-1.0,148855290.5452725,100837454.88550717,18.818485194308952,18.429020430746245,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0
1991-06-21,1991,6,1.2246467991473532e-16,-1.0,2421068.8775324994,0.0,14.699720098590198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-06-21,1991,6,1.2246467991473532e-16,-1.0,709329.0719331852,0.0,13.472076242926438,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-06-28,1991,6,1.2246467991473532e-16,-1.0,208710509.46169275,55220511.00873011,19.156458732359074,17.82684503658429,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1991-06-28,1991,6,1.2246467991473532e-16,-1.0,34154788.79420998,0.0,17.346413391663038,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.33,0.0
1991-07-01,1991,7,-0.4999999999999998,-0.8660254037844388,1248463727.1538982,240089178.29882658,20.945179614922385,19.29652099269914,0.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0
1991-07-12,1991,7,-0.4999999999999998,-0.8660254037844388,200551191.57912093,57621402.79171838,19.116580096705267,17.869404650248537,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0
